17	149.3125,270.625;146.5625,270.8125;140.59375,274.4375;142.03125,275.75;138.90625,278.28125;138.53125,280.25;135.59375,280.625;134.03125,278.875;130.125,278.5;129.71875,276.53125;127.375,274.96875;124.0625,276.15625;126.21875,279.28125;128.9375,279.28125;131.6875,281.03125;133.84375,282.78125;137.9375,282.59375;138.71875,284.34375;141.4375,284.9375;142.4375,287.65625;144.1875,288.4375;144,290.59375;141.65625,290.21875;140.875,291.375;142.625,293.90625;141.65625,298.21875;139.3125,298.03125;139.5,300.75;140.09375,301.71875;137.34375,301.71875;136.96875,300.15625;138.71875,297.8125;138.125,296.46875;137.15625,295.6875;136.75,291;133.4375,290.59375;130.71875,287.28125;130.3125,294.125;134.8125,297.4375;135.1875,301.15625;135.96875,305.4375;136.375,309.75;138.71875,309.53125;142.8125,312.875;145.5625,314.4375;145.75,316.375;147.90625,316.78125;154.15625,323.03125;155.625,329.78125;161.40625,329.78125;162.375,328.8125;162.5625,331.75;167.65625,332.34375;168.4375,338.59375;171.1875,338.78125;175.65625,343.28125;178,343.65625;180.75,342.28125;182.6875,343.65625;184.25,340.34375;185.8125,337.625;181.65625,334.8125;180.375,333.09375;178.65625,331.1875;174.625,331.84375;173.34375,331.1875;173.15625,330.125;175.28125,329.28125;175.28125,328.875;173.78125,328.4375;172.71875,327.59375;175.28125,325.46875;175.28125,323.96875;174,322.6875;174.84375,321.84375;175.28125,319.71875;173.78125,318.25;172.5,316.125;170.1875,314;168.46875,312.9375;169.96875,311.21875;169.125,311.03125;168.90625,306.5625;167.1875,305.90625;169.53125,304.65625;172.3125,304.65625;173.5625,303.59375;175.90625,303.59375;176.34375,304.65625;178.46875,304.84375;179.9375,304.21875;180.375,300.1875;182.0625,294.03125;182.125,294;180.59375,292.53125;180.15625,290.40625;177.40625,289.125;173.78125,286.59375;169.3125,287;166.5625,283.40625;162.53125,283.1875;159.34375,280.84375;159.34375,279.5625;157.21875,277.25;157.125,274.375;154.1875,272.1875;150.46875,273.75;149.3125,270.625
19	265.75,307.625;264.90625,309.75;261.71875,310.375;260.46875,312.5;258.96875,312.5;256.84375,311.875;255.34375,314.40625;253.03125,314.625;251.53125,317.375;249.625,317.375;248.125,318.875;244.3125,318.4375;243.03125,320.5625;241.5625,320.375;239,323.5625;236.65625,322.6875;235.5625,324.90625;236.40625,327.0625;238.5625,328.8125;234.65625,332.34375;234.65625,335.0625;236.21875,335.84375;234.65625,337.8125;236.8125,339.5625;235.25,341.5;237,342.6875;241.28125,342.5;241.09375,346.78125;242.71875,349.34375;243.3125,349.25;247.46875,347.3125;252.4375,349.53125;256.28125,355.03125;258.5,354.75;261.8125,351.4375;262.90625,353.375;265.125,351.1875;268.15625,352;268.25,352.65625;270.78125,350.875;270,348.9375;268.8125,347.75;270.375,345.8125;271.9375,345.8125;272.9375,342.6875;273.71875,341.125;273.125,337.59375;275.65625,334.09375;279.1875,331.9375;279.375,326.46875;281.125,327.4375;283.09375,329.59375;285.03125,329.59375;286.21875,328.21875;285.25,325.875;286.21875,322.375;285.625,319.0625;284.4375,317.6875;284.4375,314.9375;286.21875,312.03125;285.8125,309.28125;285.375,308.84375;283.40625,310.375;279.5625,310.375;278.3125,312.28125;275.96875,312.28125;274.0625,310.375;273.1875,309.09375;268.3125,309.09375;267.25,307.625;265.75,307.625
23	256.125,267.875;254.96875,271;251.4375,270.8125;250.65625,270.40625;248.3125,270.625;246.5625,269.4375;243.1875,273.3125;243.25,276.1875;240.90625,280.84375;241.34375,283.1875;243.875,283.8125;245.59375,288.0625;247.28125,289.78125;246.65625,297.84375;250.25,296.78125;251.75,298.6875;249.40625,300.59375;249.40625,302.53125;251.3125,302.71875;254.71875,302.53125;255.78125,301.03125;256.625,301.03125;256.21875,303.59375;258.96875,304.84375;261.53125,306.5625;261.53125,307.625;260.03125,307.625;260.46875,310.15625;261.46875,310.78125;261.71875,310.375;264.90625,309.75;265.75,307.625;267.25,307.625;268.3125,309.09375;273.1875,309.09375;274.0625,310.375;275.96875,312.28125;278.3125,312.28125;279.5625,310.375;283.40625,310.375;285.375,308.84375;281.3125,304.78125;280.9375,303.03125;284.65625,300.875;286.8125,299.71875;287.375,296.96875;289.71875,295.21875;288.9375,291.5;287.375,289.5625;287,283.5;284.84375,278.4375;282.6875,277.65625;281.125,274.90625;279.75,276.65625;278.40625,274.90625;278.40625,272.5625;276.0625,269.25;269.625,270.03125;265.90625,269.0625;256.125,267.875
87	239.53125,270.8125;237.78125,272.5625;232.875,272.1875;232.3125,272.0625;228.59375,272.75;226.4375,274.53125;226.4375,276.875;222.15625,277.0625;219.625,280;218.0625,281.15625;219.40625,282.71875;219.21875,288;218.25,289.75;219.8125,291.5;222.53125,291.71875;223.125,294.4375;223.3125,296.1875;219.8125,296.96875;218.0625,297.5625;218.4375,302.4375;216.09375,304;214.125,304.59375;213.15625,307.34375;211.59375,307.53125;210.9375,310.5;215.5,310.65625;216.5,312.59375;215.6875,314.75;217.46875,317.09375;218.8125,316.71875;220.1875,314.75;226.4375,315.34375;227.4375,319.25;231.71875,319.84375;232.6875,321.1875;229.75,322.5625;231.125,323.53125;235.25,324.125;235.5625,324.90625;236.65625,322.6875;239,323.5625;241.5625,320.375;243.03125,320.5625;244.3125,318.4375;248.125,318.875;249.625,317.375;251.53125,317.375;253.03125,314.625;255.34375,314.40625;256.84375,311.875;258.96875,312.5;260.46875,312.5;261.46875,310.78125;260.46875,310.15625;260.03125,307.625;261.53125,307.625;261.53125,306.5625;258.96875,304.84375;256.21875,303.59375;256.625,301.03125;255.78125,301.03125;254.71875,302.53125;251.3125,302.71875;249.40625,302.53125;249.40625,300.59375;251.75,298.6875;250.25,296.78125;246.65625,297.84375;247.28125,289.78125;245.59375,288.0625;243.875,283.8125;241.34375,283.1875;240.90625,280.84375;243.25,276.1875;243.1875,273.3125;242.65625,273.9375;239.53125,270.8125
86	188.75,225.6875;185.03125,229.59375;184.09375,231.21875;184.40625,236.03125;186.09375,235.8125;186.3125,237.9375;186.96875,241.34375;188.03125,243.6875;186.75,245.15625;187.375,246.21875;186.53125,247.71875;186.53125,248.34375;188.03125,250.0625;188.03125,251.125;187.375,252.8125;185.25,256;187.375,256.84375;188.03125,258.34375;187.15625,260.65625;186.96875,261.71875;185.6875,263.84375;185.6875,265.34375;186.53125,265.5625;186.53125,270.03125;188.03125,271.09375;187.375,272.5625;187.59375,273.84375;189.28125,275.75;190.15625,274.46875;190.15625,273.40625;191.84375,272.5625;193.125,273.40625;193.125,276.59375;191.84375,278.09375;190.78125,280.625;192.25,282.96875;195.25,283.8125;194.59375,285.75;191.8125,286.21875;194.375,289.34375;197.78125,289.125;200.75,288.0625;203.75,289.78125;204.8125,288.9375;204.59375,286.15625;206.28125,284.875;207.78125,287.4375;209.03125,288.71875;212.65625,287.21875;214.15625,285.53125;217.53125,285.53125;219.28125,286.40625;219.40625,282.71875;218.0625,281.15625;219.625,280;222.15625,277.0625;226.4375,276.875;226.4375,274.53125;228.59375,272.75;233.875,271.78125;234.25,268.84375;232.125,267.6875;230.9375,263.59375;227.8125,263.1875;225.875,261.25;222.15625,258.3125;222.9375,255.96875;222.9375,252.25;219.40625,248.75;219.03125,246;215.6875,242.5;214.53125,237.8125;213.15625,237.21875;211.59375,235.0625;210.03125,236.03125;210.4375,238.1875;205.34375,239.375;199.5,239.375;199.6875,237.03125;199.6875,233.3125;195,231.9375;195,229.59375;191.28125,228.8125;190.5,225.6875;188.75,225.6875
16	206.28125,284.875;204.59375,286.15625;204.8125,288.9375;203.75,289.78125;200.75,288.0625;197.78125,289.125;194.375,289.34375;191.8125,286.21875;191,286.375;187.59375,288.0625;185.03125,288.71875;185.03125,290.1875;183.5625,291.90625;183.96875,292.96875;182.0625,294.03125;180.375,300.1875;179.9375,304.21875;178.46875,304.84375;176.34375,304.65625;175.90625,303.59375;173.5625,303.59375;172.3125,304.65625;169.53125,304.65625;167.1875,305.90625;168.90625,306.5625;169.125,311.03125;169.96875,311.21875;168.46875,312.9375;170.1875,314;172.5,316.125;173.78125,318.25;175.28125,319.71875;174.84375,321.84375;174,322.6875;175.28125,323.96875;175.28125,325.46875;172.71875,327.59375;173.78125,328.4375;175.28125,328.875;175.28125,329.28125;173.15625,330.125;173.34375,331.1875;174.625,331.84375;178.65625,331.1875;180.375,333.09375;181.65625,334.8125;185.8125,337.625;186.40625,336.625;190.3125,337.03125;192.25,335.25;195.78125,331.75;195.96875,324.90625;205.15625,318.65625;205.34375,313.96875;208.09375,313.59375;209.84375,310.46875;210.9375,310.5;211.59375,307.53125;213.15625,307.34375;214.125,304.59375;216.09375,304;218.4375,302.4375;218.0625,297.5625;219.8125,296.96875;223.3125,296.1875;223.125,294.4375;222.53125,291.71875;219.8125,291.5;218.25,289.75;219.21875,288;219.28125,286.40625;217.53125,285.53125;214.15625,285.53125;212.65625,287.21875;209.03125,288.71875;207.78125,287.4375;206.28125,284.875
79	181.71875,229.40625;176.4375,229.59375;171.5625,230.5625;166.28125,230.96875;166.28125,233.6875;163.5625,235.46875;157.5,234.09375;153.40625,235.84375;155.34375,238.59375;155.34375,240.9375;160.03125,244.84375;158.875,247.375;162,250.875;160.625,252.65625;162.5625,255.5625;163.15625,261.03125;162,262.59375;163.375,264.9375;162,267.5;162.1875,269.0625;163.75,267.875;165.6875,269.84375;162.96875,271.59375;162,272.75;159.84375,273.34375;157.3125,274.53125;157.125,274.375;157.21875,277.25;159.34375,279.5625;159.34375,280.84375;162.53125,283.1875;166.5625,283.40625;169.3125,287;173.78125,286.59375;177.40625,289.125;180.15625,290.40625;180.59375,292.53125;182.125,294;183.96875,292.96875;183.5625,291.90625;185.03125,290.1875;185.03125,288.71875;187.59375,288.0625;191,286.375;194.59375,285.75;195.25,283.8125;192.25,282.96875;190.78125,280.625;191.84375,278.09375;193.125,276.59375;193.125,273.40625;191.84375,272.5625;190.15625,273.40625;190.15625,274.46875;189.28125,275.75;187.59375,273.84375;187.375,272.5625;188.03125,271.09375;186.53125,270.03125;186.53125,265.5625;185.6875,265.34375;185.6875,263.84375;186.96875,261.71875;187.15625,260.65625;188.03125,258.34375;187.375,256.84375;185.25,256;187.375,252.8125;188.03125,251.125;188.03125,250.0625;186.53125,248.34375;186.53125,247.71875;187.375,246.21875;186.75,245.15625;188.03125,243.6875;186.96875,241.34375;186.3125,237.9375;186.09375,235.8125;184.40625,236.03125;184.09375,231.21875;183.6875,231.9375;182.3125,230.78125;181.71875,229.40625
22	69.78125,123.21875;68,124.59375;63.53125,125.15625;62.53125,126.53125;59.40625,124.1875;55.3125,126.9375;56.875,129.0625;54.15625,132.78125;54.03125,132.71875;52.90625,137.96875;55.3125,138.125;55.15625,140.21875;56.9375,141.34375;55.3125,142.96875;54.1875,143.78125;54.34375,145.6875;56.78125,146.5;54.5,147.15625;54.5,149.5625;55.96875,151.5;56.28125,157.15625;55.3125,158.125;56.125,161.03125;59.1875,161.84375;59.5,163.4375;61.4375,163.59375;63.0625,162.46875;64.03125,163.4375;67.75,165.0625;70.8125,163.4375;71.59375,161.84375;74.1875,161.65625;77.09375,164.25;79.84375,163.59375;82.25,166.03125;83.375,166.03125;84.5,167.46875;86.78125,167.46875;87.5625,166.34375;88.53125,168.4375;90.96875,169.40625;94.03125,167.46875;94.03125,165.375;96.28125,164.5625;97.71875,164.5625;99.5,167.8125;103.375,168.125;105.3125,165.6875;107.40625,161.1875;110.15625,160.21875;111.59375,158.125;113.0625,159.5625;116.125,158.9375;117.09375,150.0625;118.0625,146.5;117.09375,144.5625;115.46875,143.9375;114.375,138.03125;113.125,139.4375;109.40625,139.03125;109.03125,141.1875;106.6875,141.375;106.5,138.65625;104.53125,138.0625;103.15625,139.625;103.15625,135.71875;100.8125,137.46875;97.3125,136.875;96.125,139.21875;88.90625,143.125;88.90625,145.09375;87.34375,145.09375;87.34375,141.5625;83.25,139.625;83.625,136.09375;79.9375,133.375;79.9375,130.0625;77.1875,129.46875;77.375,126.34375;75.25,126.15625;75.4375,124;71.53125,124;70.9375,125.9375;69.78125,123.21875
85	138.53125,229.5625;137.40625,231.65625;134.1875,231.65625;135.46875,232.96875;134.5,236.1875;131.59375,237.15625;130.46875,236.34375;130.96875,233.125;130.15625,231.34375;128.375,231.34375;127.09375,232.78125;127.71875,237.3125;129.1875,239.40625;127.71875,241.03125;125,240.53125;120.96875,239.5625;119.84375,236.5;117.25,236.1875;113.875,234.71875;113.0625,232.78125;109.375,230.375;103.5625,237.875;103.375,242.5625;109.40625,248.40625;109.21875,250.15625;110.96875,250.15625;114.6875,261.3125;118.59375,263.25;122.5,267.15625;127,267.15625;128.75,271.0625;133.0625,271.0625;135,274;139.3125,276.15625;139.5,273.40625;140.59375,274.4375;146.5625,270.8125;149.3125,270.625;150.46875,273.75;154.1875,272.1875;157.3125,274.53125;159.84375,273.34375;162,272.75;162.96875,271.59375;165.6875,269.84375;163.75,267.875;162.1875,269.0625;162,267.5;163.375,264.9375;162,262.59375;163.15625,261.03125;162.5625,255.5625;160.625,252.65625;162,250.875;158.875,247.375;160.03125,244.84375;155.34375,240.9375;155.34375,238.59375;153.40625,235.84375;153.78125,235.6875;151.125,233.4375;146.125,233.4375;144.5,232.46875;142.25,232.15625;139.65625,229.71875;138.53125,229.5625
50	119.5625,77.5;118.78125,79.46875;122.90625,82.78125;122.90625,87.09375;121.34375,89.03125;122.3125,90;122.90625,90.40625;122.5,94.125;123.875,97.25;128.375,102.3125;129.34375,106.8125;130.3125,108.1875;130.3125,115.21875;132.65625,119.90625;132.65625,125.375;130.125,130.4375;132.84375,137.46875;137.15625,138.4375;137.53125,140.40625;135.40625,141.375;131.71875,141.375;132.3125,143.84375;133.46875,147.5625;136.8125,150.5;138.375,150.875;139.9375,148.75;141.6875,148.53125;143.8125,146;145.78125,147.5625;148.125,147.5625;149.6875,148.34375;149.6875,148.71875;153,149.125;154.96875,147.5625;157.875,148.75;157.9375,148.875;161.28125,146.03125;162.40625,142.3125;162.09375,140.6875;162.5625,138.78125;160.625,136.84375;155.625,133.59375;151.9375,133.28125;148.21875,128.59375;151.28125,127.46875;152.5625,125.0625;150.96875,123.59375;152.40625,122.3125;153.84375,123.4375;156.4375,121.84375;158.0625,119.25;158.6875,116.6875;157.5625,114.40625;158.21875,113.59375;156.75,111.1875;158.375,109.09375;157.09375,107.46875;155.46875,109.5625;153.21875,108.28125;149.5,104.5625;149.34375,102.96875;150.46875,101.84375;150.125,99.6875;148.28125,100.15625;148.09375,95.46875;143,89.4375;144.5625,85.53125;146.71875,85.53125;144.78125,80.25;136.375,79.84375;131.875,82.96875;126.8125,79.65625;119.5625,77.5
56	56,160.59375;52.75,162.15625;50.46875,162.15625;48.0625,164.09375;48.21875,165.53125;49.65625,169.25;50.46875,172.15625;55.46875,172.96875;57.90625,174.90625;58.875,173.75;60.46875,175.875;59.65625,176.84375;59.5,179.71875;58.0625,179.71875;56.9375,181.5;54.65625,181.5;53.71875,185.34375;55.90625,188.84375;59.03125,189.625;60.1875,187.875;59.625,190;62.34375,191.1875;65.875,194.6875;67.03125,196.84375;66.65625,199.375;66.25,201.9375;68.59375,203.6875;69.78125,202.3125;68.59375,200.75;68.59375,197.25;70.9375,197.8125;71.71875,195.46875;72.3125,196.84375;74.84375,199;76.03125,197.03125;74.84375,194.3125;77,197.25;79.71875,196.84375;79.15625,195.46875;81.6875,196.0625;83.625,198.40625;82.65625,199.96875;80.125,199.1875;77.1875,197.8125;75.625,199.78125;77.96875,200.5625;79.71875,203.28125;90.28125,202.3125;93,202.90625;91.65625,204.0625;91.84375,205.84375;92.21875,206.125;93.0625,205.96875;94.8125,204.21875;95.96875,205.5625;99.09375,205.5625;102.8125,203.625;108.28125,201.46875;108.46875,196;109.625,195.375;107.5625,191.5;109.34375,190.0625;109.03125,189.09375;107.90625,188.4375;109.65625,187.625;111.28125,185.6875;111.125,183.75;109.03125,183.75;108.53125,181.84375;110,179.90625;108.375,177;105.96875,175.53125;103.21875,175.53125;102.25,175.21875;102.25,173.9375;103.6875,172.625;104.5,169.40625;104.03125,167.3125;103.375,168.125;99.5,167.8125;97.71875,164.5625;96.28125,164.5625;94.03125,165.375;94.03125,167.46875;90.96875,169.40625;88.53125,168.4375;87.5625,166.34375;86.78125,167.46875;84.5,167.46875;83.375,166.03125;82.25,166.03125;79.84375,163.59375;77.09375,164.25;74.1875,161.65625;71.59375,161.84375;70.8125,163.4375;67.75,165.0625;64.03125,163.4375;63.0625,162.46875;61.4375,163.59375;59.5,163.4375;59.1875,161.84375;56.125,161.03125;56,160.59375
29	40.65625,129.0625;38.53125,131.40625;36.1875,130.4375;31.875,130.84375;31.09375,132.78125;28.5625,133.375;28.15625,131.21875;23.6875,131.8125;23.6875,133.1875;20.5625,133.375;19.1875,132.40625;17.625,133.1875;17.21875,135.53125;11.96875,135.71875;9.21875,139.03125;11.5625,140.78125;8.4375,143.34375;9.40625,145.09375;8.625,149.375;11.75,149.78125;12.9375,148.59375;13.53125,149.375;20.9375,148.40625;25.8125,144.90625;21.53125,149;21.90625,150.9375;25.8125,149.1875;25.03125,151.9375;29.34375,152.125;29.15625,153.28125;24.46875,153.09375;20.75,152.125;16.25,149.96875;13.53125,153.09375;17.03125,154.28125;16.84375,159.53125;17.8125,158.75;19.96875,155.4375;24.0625,157.78125;26.03125,158.1875;26.8125,161.3125;25.625,163.4375;23.09375,163.25;20.75,163.25;16.84375,163.84375;10.1875,164.21875;8.84375,166;10.78125,167.15625;12.9375,166.96875;14.6875,168.53125;17.21875,168.34375;21.34375,173.03125;22.3125,178.09375;20.9375,180.84375;25.03125,181.625;29.53125,181.40625;30.5,179.65625;28.75,177.3125;30.5,178.09375;32.28125,177.90625;35.40625,179.65625;37.34375,179.28125;37.34375,175.9375;38.125,179.28125;40.65625,183.375;46.125,183.75;46.34375,182.59375;47.6875,184.53125;51.03125,185.125;53.5625,185.125;53.71875,185.34375;54.65625,181.5;56.9375,181.5;58.0625,179.71875;59.5,179.71875;59.65625,176.84375;60.46875,175.875;58.875,173.75;57.90625,174.90625;55.46875,172.96875;50.46875,172.15625;49.65625,169.25;48.21875,165.53125;48.0625,164.09375;50.46875,162.15625;52.75,162.15625;56,160.59375;55.3125,158.125;56.28125,157.15625;55.96875,151.5;54.5,149.5625;54.5,147.15625;56.78125,146.5;54.34375,145.6875;54.1875,143.78125;55.3125,142.96875;56.9375,141.34375;55.15625,140.21875;55.3125,138.125;52.90625,137.96875;54.03125,132.71875;50.8125,130.84375;45.34375,131.03125;45.34375,134.9375;43.78125,134.9375;43.40625,133.1875;41.0625,133.5625;40.65625,129.0625
35	116.25,135.90625;114.375,138.03125;115.46875,143.9375;117.09375,144.5625;118.0625,146.5;117.09375,150.0625;116.125,158.9375;113.0625,159.5625;111.59375,158.125;110.15625,160.21875;107.40625,161.1875;105.3125,165.6875;104.03125,167.3125;104.5,169.40625;103.6875,172.625;102.25,173.9375;102.25,175.21875;103.21875,175.53125;105.96875,175.53125;108.375,177;110,179.90625;108.53125,181.84375;109.03125,183.75;111.125,183.75;111.28125,185.6875;109.65625,187.625;107.90625,188.4375;109.03125,189.09375;109.34375,190.0625;107.5625,191.5;109.625,195.375;113.5625,193.28125;125.65625,192.6875;126.4375,190.53125;128.40625,188.59375;132.6875,188;132.875,185.84375;135.8125,186.25;137.5625,188.59375;141.5,189.5625;142.25,188;143.25,184.46875;145.78125,178.21875;147.15625,177.4375;150.46875,177.84375;150.46875,172.5625;149.09375,171.1875;149.09375,165.53125;148.5,163.59375;148.5,160.46875;150.46875,158.5;150.46875,154.59375;149.5,153.8125;149.6875,148.34375;148.125,147.5625;145.78125,147.5625;143.8125,146;141.6875,148.53125;139.9375,148.75;138.375,150.875;136.8125,150.5;133.46875,147.5625;132.3125,143.84375;131.71875,141.375;122.125,141.375;118.59375,139.21875;120.9375,136.09375;116.25,135.90625
44	132.875,185.84375;132.6875,188;128.40625,188.59375;126.4375,190.53125;125.65625,192.6875;113.5625,193.28125;108.46875,196;108.28125,201.46875;102.8125,203.625;99.09375,205.5625;95.96875,205.5625;94.8125,204.21875;93.0625,205.96875;92.21875,206.125;93.21875,206.8125;89.5,210.125;90.28125,210.90625;91.0625,212.46875;89.09375,215.21875;91.25,216.375;94.96875,217.15625;95.34375,215.59375;97.5,218.34375;101.03125,218.34375;103.5625,215.59375;106.875,215.59375;103.375,217.34375;103.5625,219.3125;104.34375,221.0625;102.1875,223.21875;99.84375,223.21875;100.25,226.15625;104.53125,225.375;109.625,230.0625;109.375,230.375;113.0625,232.78125;113.875,234.71875;117.25,236.1875;119.84375,236.5;120.96875,239.5625;125,240.53125;127.71875,241.03125;129.1875,239.40625;127.71875,237.3125;127.09375,232.78125;128.375,231.34375;130.15625,231.34375;130.96875,233.125;130.46875,236.34375;131.59375,237.15625;134.5,236.1875;135.46875,232.96875;134.1875,231.65625;137.40625,231.65625;138.53125,229.5625;139.65625,229.71875;142.25,232.15625;144.125,232.40625;144.1875,230.375;142.5625,228.28125;141.125,228.28125;140.625,228.4375;139.65625,227.96875;140.46875,227.15625;140.46875,225.6875;142.09375,225.21875;143.0625,222.96875;142.25,222.15625;142.09375,219.40625;140,219.40625;137.90625,216.8125;137.90625,214.90625;140.15625,213.75;144.1875,212.96875;150.46875,213.125;152.40625,211.8125;151.75,207.78125;148.84375,205.0625;145.3125,205.53125;144.34375,204.71875;144.1875,201.84375;146.75,199.5625;144.8125,197.15625;143.53125,193.75;141.4375,192.46875;141.4375,190.21875;141.21875,189.5;137.5625,188.59375;135.8125,186.25;132.875,185.84375
49	141.9375,188.6875;141.5,189.5625;141.21875,189.5;141.4375,190.21875;141.4375,192.46875;143.53125,193.75;144.8125,197.15625;146.75,199.5625;144.1875,201.84375;144.34375,204.71875;145.3125,205.53125;148.84375,205.0625;151.75,207.78125;152.40625,211.8125;150.46875,213.125;144.1875,212.96875;140.15625,213.75;137.90625,214.90625;137.90625,216.8125;140,219.40625;142.09375,219.40625;142.25,222.15625;143.0625,222.96875;142.09375,225.21875;140.46875,225.6875;140.46875,227.15625;139.65625,227.96875;140.625,228.4375;141.125,228.28125;142.5625,228.28125;144.1875,230.375;144.125,232.40625;144.5,232.46875;146.125,233.4375;151.125,233.4375;153.78125,235.6875;157.5,234.09375;163.5625,235.46875;166.28125,233.6875;166.28125,230.96875;171.5625,230.5625;176.4375,229.59375;181.71875,229.40625;182.3125,230.78125;183.6875,231.9375;185.03125,229.59375;188.75,225.6875;190.25,225.6875;192.46875,217.6875;195.59375,213.96875;195.375,209.6875;197.34375,207.125;197.34375,205.96875;196.375,204.78125;197,203.5;194.34375,202.46875;186.125,197.46875;178.53125,195.21875;175.625,195.0625;175.625,193.125;173.84375,191.65625;171.9375,191.65625;168.375,190.53125;166.125,192.78125;160.96875,192.96875;158.6875,191.65625;152.90625,189.90625;151.59375,191.5;148.375,189.40625;145.46875,189.40625;141.9375,188.6875
72	202.4375,151.875;197.15625,152.0625;191.875,156.9375;189.125,156.78125;185.46875,157.96875;184.34375,159.90625;183.84375,164.09375;184.1875,166.65625;181.28125,169.09375;180.46875,170.6875;181.125,172.15625;180.3125,174.09375;180.625,174.90625;177.40625,175.21875;176.9375,176.65625;178.375,180.21875;178.21875,181.1875;176.9375,182.3125;174.1875,182.46875;173.84375,183.4375;174.5,184.40625;174.5,190.21875;173.875,191.6875;175.625,193.125;175.625,195.0625;178.53125,195.21875;186.125,197.46875;194.34375,202.46875;197,203.5;198.3125,200.875;202.21875,203.625;204.375,203.625;203.1875,199.71875;205.5625,201.28125;206.90625,199.3125;212.5625,197.75;211.59375,195.40625;212.96875,193.65625;215.90625,192.5;218.625,188.96875;218.625,185.25;220.59375,185.25;221.375,182.53125;221.5625,178.4375;219.625,176.65625;221.1875,173.9375;223.5,171;220.78125,169.0625;218.25,168.65625;215.5,164.5625;214.71875,164.5625;214.53125,166.5;214.34375,165.15625;210.25,165.15625;208.28125,162.21875;204.96875,161.03125;204,154;202.4375,151.875
53	182.5,146.40625;180.5625,146.59375;179.75,148.53125;176.84375,149.71875;171.5625,148.9375;166.28125,152.0625;164.34375,150.6875;161.40625,152.65625;159.25,151.09375;157.875,148.75;154.96875,147.5625;153,149.125;149.6875,148.71875;149.5,153.8125;150.46875,154.59375;150.46875,158.5;148.5,160.46875;148.5,163.59375;149.09375,165.53125;149.09375,171.1875;150.46875,172.5625;150.46875,177.84375;147.15625,177.4375;145.78125,178.21875;143.25,184.46875;142.25,188;141.9375,188.6875;145.46875,189.40625;148.375,189.40625;151.59375,191.5;152.90625,189.90625;158.6875,191.65625;160.96875,192.96875;166.125,192.78125;168.375,190.53125;171.9375,191.65625;173.84375,191.65625;173.875,191.6875;174.5,190.21875;174.5,184.40625;173.84375,183.4375;174.1875,182.46875;176.9375,182.3125;178.21875,181.1875;178.375,180.21875;176.9375,176.65625;177.40625,175.21875;180.625,174.90625;180.3125,174.09375;181.125,172.15625;180.46875,170.6875;181.28125,169.09375;184.1875,166.65625;183.84375,164.09375;184.34375,159.90625;185.46875,157.96875;189.125,156.78125;188.5625,156.75;187.5625,153.21875;185.03125,152.25;184.25,147.96875;182.5,146.40625
14	202.65625,97.78125;198.09375,98.59375;190.65625,102.90625;182.28125,106.21875;175.625,102.5;159.625,100.15625;155.90625,98.21875;150.125,99.6875;150.46875,101.84375;149.34375,102.96875;149.5,104.5625;153.21875,108.28125;155.46875,109.5625;157.09375,107.46875;158.375,109.09375;156.75,111.1875;158.21875,113.59375;157.5625,114.40625;158.6875,116.6875;158.0625,119.25;156.4375,121.84375;153.84375,123.4375;152.40625,122.3125;150.96875,123.59375;152.5625,125.0625;151.28125,127.46875;148.21875,128.59375;151.9375,133.28125;155.625,133.59375;158.46875,135.4375;162.40625,134.25;165.3125,130.875;169.34375,132;172.875,129.5625;175,128.78125;177.25,131.03125;180.96875,130.375;184.1875,132.15625;188.21875,130.875;191.90625,128.125;194.34375,125.375;195.96875,125.0625;196.4375,127.15625;197.71875,126.84375;197.875,125.375;201.59375,124.75;202.875,125.53125;206.84375,124.65625;207.5,122.75;207.3125,121;205.34375,120.21875;205.15625,118.84375;206.90625,117.6875;207.125,115.71875;205.9375,111.03125;203.59375,107.71875;205.5625,106.5625;205.5625,105.78125;203.59375,105.1875;202.65625,97.78125
61	206.84375,124.65625;202.875,125.53125;201.59375,124.75;197.875,125.375;197.71875,126.84375;196.4375,127.15625;195.96875,125.0625;194.34375,125.375;191.90625,128.125;188.21875,130.875;184.1875,132.15625;180.96875,130.375;177.25,131.03125;175,128.78125;172.875,129.5625;169.34375,132;165.3125,130.875;162.40625,134.25;158.46875,135.4375;160.625,136.84375;162.5625,138.78125;162.09375,140.6875;162.40625,142.3125;161.28125,146.03125;157.9375,148.875;159.25,151.09375;161.40625,152.65625;164.34375,150.6875;166.28125,152.0625;171.5625,148.9375;176.84375,149.71875;179.75,148.53125;180.5625,146.59375;182.5,146.40625;184.25,147.96875;185.03125,152.25;187.5625,153.21875;188.5625,156.75;191.875,156.9375;197.15625,152.0625;202.4375,151.875;204,154;204.96875,161.03125;208.28125,162.21875;210.25,165.15625;214.34375,165.15625;214.53125,166.5;214.71875,164.5625;215.5,164.5625;218.25,168.65625;220.375,169;220.375,164.375;219.03125,162.59375;218.625,161.03125;221.5625,159.28125;224.5,158.6875;226.4375,156.34375;226.0625,149.125;221.9375,145.625;221.75,142.28125;218.25,139.9375;219.625,138;218.8125,135.0625;216.09375,134.09375;214.125,132.125;212.96875,129.40625;207.5,129.21875;205.9375,127.25;206.84375,124.65625
